Usuario,Caso,CUIL,Fecha,CBU Origen,CBU Destino,Monto,Moneda
analista1,CASO-00106,39853608788,2022-08-17,ES4850346114471741875503,ES0989768516826669149756,236630.56,USD
analista1,CASO-00107,15887985858,2022-08-29,ES1931558024383965353968,ES2609721033633465468930,240266.14,ARS
analista1,CASO-00107,15887985858,2022-08-28,ES8749554641741698232380,ES3268261712439763988773,390082.58,USD
analista1,CASO-00107,15887985858,2022-08-28,ES1652648292011292802410,ES5622372698608032783784,26774.47,ARS
analista1,CASO-00107,15887985858,2022-08-28,ES3577462385451468252000,ES0871451503091229115182,329780.09,USD
analista3,CASO-00108,31269498282,2022-08-08,ES5447012318306299948282,ES4903458471498895386975,511502.86,USD
analista3,CASO-00108,31269498282,2022-08-07,ES7317624279807004139466,ES8888371589727759921726,506114.61,USD
analista3,CASO-00108,31269498282,2022-08-08,ES6528769949830123197140,ES2870359969330008452395,242767.61,ARS
analista3,CASO-00108,31269498282,2022-08-08,ES6945222200780049076048,ES3823240551364843654019,333457.71,ARS
analista2,CASO-00109,15730926586,2022-08-21,ES0372142954460289915514,ES2943682706905321822609,224022.21,ARS
analista2,CASO-00109,15730926586,2022-08-21,ES6584553722175693870297,ES9169186751200757595658,383231.02,ARS
analista2,CASO-00109,15730926586,2022-08-20,ES0897063489061757809208,ES8840622726947433271012,62981.45,USD
analista1,CASO-00110,34286351919,2022-08-23,ES7864630517699058682017,ES9031305922749218968264,105181.34,USD
analista1,CASO-00110,34286351919,2022-08-23,ES1336618211269801236298,ES5045604466652984481780,91639.52,USD
analista1,CASO-00110,34286351919,2022-08-25,ES5464963893004253905746,ES8752709481456467673246,77874.69,ARS
analista1,CASO-00111,49339932725,2022-08-04,ES1940330806623821808450,ES0886173272027077824545,329354.89,ARS
analista1,CASO-00111,49339932725,2022-08-03,ES8428436443543226088375,ES5472589017317291694036,47102.07,USD
analista1,CASO-00112,17976879236,2022-08-12,ES4177155665285402329846,ES5222827147197006923074,90850.93,USD
analista1,CASO-00112,17976879236,2022-08-12,ES2393480086076398513148,ES1024625855997108743519,396358.24,ARS
analista3,CASO-00113,14387020990,2022-08-14,ES9711764001646209649470,ES4865235300882540848124,576328.94,USD
analista3,CASO-00113,14387020990,2022-08-14,ES4643643298756735653270,ES2702202741616926946238,461508.81,USD
analista3,CASO-00113,14387020990,2022-08-13,ES4547511519027859979078,ES4802051553479613961681,196585.36,ARS
analista3,CASO-00113,14387020990,2022-08-13,ES6528386941456168665686,ES4370547695765199350506,445664.27,USD
analista2,CASO-00114,08734222590,2022-08-23,ES0989407639271142773107,ES9366983388588830296940,67344.31,ARS
analista2,CASO-00114,08734222590,2022-08-23,ES3736972027147883254253,ES6172603200355272545514,167165.24,ARS
analista1,CASO-00115,82831353516,2022-08-09,ES3858226432457739509787,ES5710070707742786796922,306731.5,ARS
analista1,CASO-00116,47457690797,2022-08-25,ES8835493081023588618819,ES8903729220240873589782,99001.68,ARS
analista3,CASO-00117,73038494190,2022-08-29,ES4798402356952796138450,ES7209806050148851341261,275250.27,USD
analista3,CASO-00117,73038494190,2022-08-30,ES8963283469949604512557,ES1515817193145515494020,152772.96,USD
analista2,CASO-00118,70659152870,2022-08-10,ES2153640135955829649289,ES2745570262535520310125,162303.92,USD
analista2,CASO-00118,70659152870,2022-08-12,ES0896668414209216063823,ES9318213427794658782602,743882.14,USD
analista2,CASO-00118,70659152870,2022-08-10,ES3084004636967043908887,ES4939196309419096341008,392408.11,USD
analista2,CASO-00119,53167978586,2022-08-23,ES4176546342133967366321,ES1239864849015458342023,173375.24,ARS
analista2,CASO-00120,32591613839,2022-08-27,ES4865951098424027149558,ES3566869886152906205141,317490.11,USD
analista2,CASO-00121,05019533490,2022-09-24,ES1729902856111204176062,ES7188743584770904843226,306076.66,USD
analista3,CASO-00122,13429166198,2022-09-19,ES2005223123696399731384,ES0860577124186446802844,638293.41,ARS
analista2,CASO-00123,33003752153,2022-09-08,ES8233022721566077961856,ES2185005073168612539431,46897.35,ARS
analista2,CASO-00123,33003752153,2022-09-07,ES0486207741716813574852,ES0380874785778771990452,26089.99,ARS
analista2,CASO-00123,33003752153,2022-09-08,ES5736884373138414765973,ES7367077789242946541321,54246.57,ARS
analista2,CASO-00123,33003752153,2022-09-09,ES7333507949102895220300,ES3039455245567821953144,16240.69,ARS
analista3,CASO-00124,11645837399,2022-09-18,ES8694660301050504407386,ES2606439561027777304028,109671.07,ARS
analista3,CASO-00124,11645837399,2022-09-16,ES6716532902152468274103,ES4799242097773114998684,189687.26,ARS
analista3,CASO-00124,11645837399,2022-09-16,ES0918128924580515750461,ES7391911081100179943220,13711.49,ARS
analista3,CASO-00124,11645837399,2022-09-17,ES2840206228946870689328,ES6673219229865618904150,211669.73,USD
analista1,CASO-00125,10364067609,2022-09-10,ES2617191466581727928869,ES6156241947468981093747,16765.66,ARS
analista1,CASO-00126,82508544103,2022-09-12,ES8707871359884792558838,ES1183255402318666174664,390194.6,ARS
analista2,CASO-00127,48570231869,2022-09-05,ES1619215586611030373692,ES9849146738060509277926,302938.81,ARS
analista1,CASO-00128,43708092625,2022-09-19,ES9835042278318824257662,ES7595463375546050928944,1059868.32,ARS
analista1,CASO-00129,36464676901,2022-09-26,ES2237584458185088587222,ES4057521461615507007709,662265.37,ARS
analista1,CASO-00129,36464676901,2022-09-24,ES7918082628555193638845,ES0361372575404462971505,728426.36,ARS
analista1,CASO-00129,36464676901,2022-09-26,ES3099615574394709805408,ES9656899230663947787971,728999.03,ARS
analista1,CASO-00129,36464676901,2022-09-24,ES1067297313117703669404,ES2679518779765028108457,48546.25,ARS
analista3,CASO-00130,10890260057,2022-09-24,ES5249848656038999734549,ES8128231999577754614035,297984.61,USD
analista3,CASO-00131,30647824510,2022-09-16,ES5649949811191463227246,ES2546767831593800959200,17228.38,ARS
analista3,CASO-00131,30647824510,2022-09-17,ES9270958973041048387147,ES5271645355061553630878,171754.66,ARS
analista3,CASO-00131,30647824510,2022-09-16,ES6099511491178402789755,ES4097107892504659090139,22981.25,USD
analista1,CASO-00132,40723012879,2022-09-14,ES3690075039933327428644,ES0560773572216471042774,216565.48,ARS
analista1,CASO-00132,40723012879,2022-09-13,ES5009315170358068550718,ES8886905458868083144792,151794.09,USD
analista1,CASO-00132,40723012879,2022-09-13,ES6269040763073274342768,ES2089159967736478278351,105113.83,ARS
analista3,CASO-00133,95506411729,2022-09-26,ES1510705502028419370830,ES9309229028704208455645,705408.15,ARS
analista3,CASO-00134,66474365975,2022-09-28,ES9099377478824100114628,ES8423725608328209229079,170440.77,ARS
analista3,CASO-00134,66474365975,2022-09-26,ES6554150574665510295762,ES6784891904913245869621,475100.05,ARS
analista3,CASO-00134,66474365975,2022-09-28,ES0210731034464695020848,ES8952064078906210736043,95040.08,ARS
analista3,CASO-00134,66474365975,2022-09-28,ES2854234534170260781888,ES8398442078074473144825,593255.76,ARS
analista2,CASO-00135,55016935739,2022-09-21,ES5143321498106426352881,ES6741549517670178023725,55600.17,USD
analista2,CASO-00135,55016935739,2022-09-23,ES3631057319547704756263,ES1077499616012866433341,436024.74,ARS
analista2,CASO-00136,21238853068,2022-09-14,ES5162106386359613456992,ES7373695290133442173352,152308.97,USD
analista2,CASO-00136,21238853068,2022-09-15,ES8168124681100443480429,ES2856878697858196712149,344110.69,USD
analista2,CASO-00136,21238853068,2022-09-14,ES6405455189188905025845,ES5724458272539220422219,414550.37,ARS
analista2,CASO-00137,17079094762,2022-09-25,ES8202176613942664115966,ES4077715591434725641643,354856.92,USD
analista2,CASO-00137,17079094762,2022-09-25,ES4397571700458471756394,ES7245688956975439477110,524539.97,USD
analista2,CASO-00137,17079094762,2022-09-27,ES5531793580554851720676,ES2777924438975236040806,288213.28,USD
analista2,CASO-00137,17079094762,2022-09-27,ES8932782926560838129174,ES2134341887922286447357,145349.82,ARS
analista3,CASO-00138,11666043986,2022-09-26,ES0280770421946410674587,ES9326539690757955762150,41737.66,USD
analista3,CASO-00138,11666043986,2022-09-28,ES7814184135258136133051,ES2034076202472834897283,333483.29,USD
analista3,CASO-00138,11666043986,2022-09-27,ES9276612069714604797101,ES0594150315313163744378,411381.76,USD
analista3,CASO-00138,11666043986,2022-09-26,ES6613286283784241167868,ES9708135925398815691230,937465.04,ARS
analista1,CASO-00139,88569426588,2022-09-24,ES1738850215600269254223,ES0811686199895418805658,20209.72,ARS
analista1,CASO-00139,88569426588,2022-09-24,ES0830341037971596306781,ES3569004884580788465915,193154.46,USD
analista1,CASO-00139,88569426588,2022-09-23,ES2826371719678869419903,ES3036436246957022570940,84846.41,ARS
analista1,CASO-00139,88569426588,2022-09-24,ES3648490142595994558501,ES1224161957177700889984,163758.24,USD
analista2,CASO-00140,17392993330,2022-09-05,ES2209013793900838566903,ES4034804324827439443050,249782.02,USD
analista1,CASO-00141,32405379198,2022-09-23,ES7984240324010039937580,ES3105467066924051802106,582343.36,USD
analista1,CASO-00141,32405379198,2022-09-21,ES3973340783551973001037,ES9009873057302421793153,544441.84,ARS
analista1,CASO-00141,32405379198,2022-09-21,ES4905441703610220790310,ES4643623751792465393437,330727.87,USD
analista1,CASO-00141,32405379198,2022-09-22,ES5450637670990409959484,ES2504298885907541625744,540018.8,ARS
analista1,CASO-00142,55635455447,2022-09-01,ES4813566481877659680458,ES1168524921186262478678,39922.69,USD
analista1,CASO-00142,55635455447,2022-09-02,ES0724203349410734635816,ES7058282750533692512465,188580.99,ARS
analista1,CASO-00142,55635455447,2022-09-02,ES9071167614371873318486,ES0787377091537564185762,201010.97,USD
analista1,CASO-00142,55635455447,2022-09-01,ES9572295017704856782002,ES8698591491386949837655,100598.51,ARS
analista1,CASO-00143,58848788998,2022-09-07,ES2538004163029283055474,ES7642806243257753439189,199700.66,ARS
analista1,CASO-00143,58848788998,2022-09-07,ES0668084896274254931311,ES9442007795001601096860,261943.99,USD
analista1,CASO-00144,15467024026,2022-09-19,ES3816870177466610625505,ES1880858438017878801832,30016.07,USD
analista3,CASO-00145,37717028424,2022-09-07,ES2285181112570195184239,ES8625821904805572486851,236615.19,USD
analista3,CASO-00145,37717028424,2022-09-06,ES7224067603541576022404,ES6058455966269434034508,135333.59,ARS
analista3,CASO-00145,37717028424,2022-09-07,ES7939433206477411296249,ES7412418997170995298866,253999.61,USD
analista3,CASO-00145,37717028424,2022-09-07,ES8757783204137284404519,ES6379423164533759643903,18559.89,ARS
analista2,CASO-00146,31886164428,2022-09-19,ES4506363174244720629853,ES0323899857151023622780,60237.12,USD
analista2,CASO-00146,31886164428,2022-09-19,ES3777099681135223717834,ES2439515119207241452804,14741.47,USD
analista2,CASO-00146,31886164428,2022-09-20,ES0793483280781064701273,ES1406740551481305530813,50418.23,ARS
analista3,CASO-00147,91496226944,2022-09-11,ES9140266048838606591610,ES3030442210570273999395,544478.0,ARS
analista3,CASO-00147,91496226944,2022-09-11,ES3631197021450127482846,ES2751183049208218536863,242210.1,USD
analista1,CASO-00148,73824589976,2022-09-28,ES2610348580055105935691,ES8323879817520361472976,48425.41,ARS
analista1,CASO-00148,73824589976,2022-09-28,ES7345435817149951570894,ES9856290394068373324791,23918.62,USD
analista1,CASO-00148,73824589976,2022-09-29,ES5758498503718969845813,ES0287261520242438539626,15385.25,ARS
analista1,CASO-00148,73824589976,2022-09-30,ES8456424692603065305006,ES8903048051601706456988,17301.94,ARS
analista2,CASO-00149,58009160435,2022-09-22,ES7659269424259788813879,ES6340065286211515083802,67874.41,ARS
analista2,CASO-00149,58009160435,2022-09-20,ES5968964270756747054084,ES5379721540453148547379,12275.4,ARS
analista2,CASO-00149,58009160435,2022-09-21,ES6208313255959533716851,ES3214047389386355466085,71650.98,ARS
analista2,CASO-00150,23939865742,2022-09-28,ES9416394102001648164998,ES1179393047589612161150,348826.21,ARS
analista2,CASO-00151,38444373495,2022-09-15,ES5565971918152628476234,ES5945334953223961922871,204954.6,ARS
analista2,CASO-00152,32979882732,2022-09-16,ES1221364977317610119246,ES5379342420416058745521,328748.44,USD
analista2,CASO-00153,39921065638,2022-09-15,ES7170296969532415914615,ES3581007390633911033336,234958.82,ARS
analista2,CASO-00153,39921065638,2022-09-15,ES8196093315117380137721,ES7831137418384454090725,235550.05,USD
analista2,CASO-00153,39921065638,2022-09-17,ES3333434443941180896007,ES4109174671862327063689,400751.3,ARS
analista2,CASO-00153,39921065638,2022-09-16,ES2805086945721712610374,ES5414105869452995541096,781202.18,USD
analista3,CASO-00154,47586515299,2022-09-14,ES2087488625826176067668,ES6438699224916611265061,156466.72,USD
analista3,CASO-00155,81214151777,2022-09-11,ES7137143452961409579679,ES9572881567083355487002,296062.59,USD
analista3,CASO-00155,81214151777,2022-09-11,ES6652771903849447406052,ES8159704353397356830053,116474.46,USD
analista3,CASO-00155,81214151777,2022-09-12,ES8980834095953476860185,ES1976864469223669565898,427206.03,USD
analista3,CASO-00155,81214151777,2022-09-11,ES5782459451797064565104,ES7167565504627967323274,486462.9,ARS
analista2,CASO-00156,94692760569,2022-09-17,ES2267386895817831502903,ES6985614295331164528635,418001.72,USD
analista2,CASO-00156,94692760569,2022-09-18,ES4958910578452792130166,ES0216383011006223142361,327881.32,USD
analista2,CASO-00156,94692760569,2022-09-17,ES2241035031616205795237,ES7193036819922047682646,263030.16,ARS
analista2,CASO-00156,94692760569,2022-09-19,ES0333082606749497851378,ES3937214718284650799200,187255.36,ARS
analista3,CASO-00157,74890847273,2022-09-04,ES7286644488831019299252,ES7583782074576756788017,420744.4,ARS
analista3,CASO-00157,74890847273,2022-09-05,ES6661406958423680222837,ES8883258983068732595362,443128.09,ARS
analista1,CASO-00158,53264473823,2022-10-09,ES4519482908428097517666,ES5625723392067883757293,143791.03,USD
analista1,CASO-00158,53264473823,2022-10-09,ES7099752511050769680411,ES9100710461936310288570,143287.63,ARS
analista1,CASO-00158,53264473823,2022-10-09,ES6762732160001922169929,ES2408802936026987891337,126565.07,ARS
analista1,CASO-00159,59788399881,2022-10-18,ES4978548829521860884641,ES5115515039059640758748,558082.05,USD
analista1,CASO-00159,59788399881,2022-10-18,ES4074417431155446541726,ES8315526748993710209983,708819.83,ARS
analista1,CASO-00159,59788399881,2022-10-17,ES9837897501301792254018,ES7983116569911065842821,171444.84,USD
analista1,CASO-00159,59788399881,2022-10-19,ES9477970101534550711572,ES1404389332394732005383,156517.62,USD
analista3,CASO-00160,41005293388,2022-10-03,ES8572003125214167384902,ES7751258500636366192536,498264.68,USD
analista1,CASO-00161,96172740233,2022-10-21,ES7976406901699919528672,ES1446013006464523833722,217341.57,ARS
analista1,CASO-00161,96172740233,2022-10-22,ES2530270829917129655928,ES2421302607742572480267,365313.44,USD
analista2,CASO-00162,07369055410,2022-10-29,ES2995442960202807236228,ES4133339175287994773243,315024.69,ARS
analista2,CASO-00162,07369055410,2022-10-28,ES4622878659968346832830,ES2505029530192797407128,120189.16,ARS
analista3,CASO-00163,99910277397,2022-10-02,ES7139604707996745007288,ES4359983807441481043517,782659.06,ARS
analista2,CASO-00164,90258046030,2022-10-07,ES4992215728357350335635,ES1395851607148279045825,87560.51,USD
analista2,CASO-00164,90258046030,2022-10-09,ES8011681466616932461701,ES0496018136468387454753,406713.13,USD
analista2,CASO-00165,93083650322,2022-10-10,ES7056885027272347871975,ES0538263138266480434311,108541.09,USD
analista2,CASO-00165,93083650322,2022-10-09,ES1749043971935280829638,ES6867413855867375042828,45896.21,ARS
analista1,CASO-00166,36943878808,2022-10-26,ES2180511038564826142266,ES5566271616086462978775,524550.06,USD
analista1,CASO-00166,36943878808,2022-10-28,ES8205898832102887221771,ES0882652324236169794842,157221.19,USD
analista2,CASO-00167,80476509636,2022-10-08,ES7969947392211074782528,ES9548027975816135771523,48023.41,ARS
analista2,CASO-00168,06621247974,2022-10-09,ES1453340912532033814751,ES7417337797905744951416,775838.72,USD
analista2,CASO-00168,06621247974,2022-10-10,ES4901505515416799596380,ES2530712270050630666553,766961.14,USD
analista3,CASO-00169,57299975312,2022-10-07,ES4170302535699202329244,ES0409260391836407163225,41671.68,USD
analista3,CASO-00169,57299975312,2022-10-06,ES1403595484523347788265,ES9793994782179035192368,426446.55,USD
analista3,CASO-00169,57299975312,2022-10-08,ES6929316630651479836038,ES6837311667801352708373,427296.97,USD
analista3,CASO-00170,16146506965,2022-10-02,ES2394837954868667461016,ES6192609083473317494035,927496.52,ARS
analista3,CASO-00170,16146506965,2022-10-04,ES0231331604667567494107,ES3889122926151254770855,26295.6,ARS
analista1,CASO-00171,05317218538,2022-10-18,ES7336818946332206841845,ES4338547427836502530468,479345.8,USD
analista1,CASO-00171,05317218538,2022-10-18,ES0666533465918391789287,ES3990137906166709678253,412657.58,ARS
analista3,CASO-00172,10997778150,2022-10-17,ES1846928858071116323952,ES2616321822105647842560,781814.98,USD
analista1,CASO-00173,93018548839,2022-10-09,ES2487293731254386481579,ES5779359249374015732058,102260.71,ARS
